Optimizer,Instance,BKS,BS,Gap,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHOCVRP,A-n32-k5,784,806.45,2.8635,0.39,1669.45,1476.5,1119.95,1023.5,969.85,924.75,885.8,881.75,877.5,868.25,866.95,859.95,857.1,855.0,851.55,845.05,844.95,842.8,841.8,841.8,837.45,837.45,837.35,837.1,835.95,835.95,835.95,835.95,835.5,832.9,832.9,832.9,831.5,831.5,831.0,831.0,829.85,829.3,829.3,829.3,828.2,827.95,827.95,827.75,827.55,827.55,827.45,827.1,827.1,826.75,826.75,826.75,826.55,826.55,826.1,826.1,825.75,825.75,825.7,825.7,825.7,825.7,825.7,825.7,825.55,825.35,825.1,825.1,825.1,825.1,824.95,824.95,824.95,824.95,824.95,824.95,824.95,824.95,824.95,824.7,824.7,824.05,824.05,824.05,824.0,824.0,824.0,823.6,823.35,822.9,822.9,822.9,822.9,822.45,822.45,822.45,822.45,822.45,822.2,806.45
HHOCVRP,A-n33-k5,661,681.95,3.1694,0.39,1245.65,1047.75,931.7,922.8,881.25,838.25,831.3,798.6,768.65,763.5,759.55,755.95,754.5,753.3,749.2,729.75,729.2,727.45,725.75,724.0,724.0,723.25,721.55,718.55,716.15,715.7,715.3,714.8,712.55,708.6,707.5,706.7,706.7,706.7,706.7,706.7,706.7,706.7,706.7,706.7,705.65,704.05,702.5,701.8,699.4,698.75,698.35,698.3,698.3,698.3,698.3,698.3,697.7,697.7,697.4,697.3,697.3,697.3,696.5,696.5,695.95,695.85,695.85,695.7,695.7,694.65,694.6,693.85,693.75,693.55,693.2,693.15,693.05,692.9,692.75,692.75,692.75,692.4,692.4,692.35,692.35,692.35,692.0,691.55,691.55,691.4,691.4,691.4,690.7,690.55,689.75,689.75,689.7,689.7,689.45,689.1,689.1,688.7,688.7,681.95
HHOCVRP,A-n33-k6,742,758.05,2.1631,0.42,1298.55,1008.9,917.7,909.65,906.1,874.25,845.6,818.65,807.45,803.95,797.3,797.1,795.65,792.9,789.65,789.2,789.0,787.4,786.55,786.55,785.95,785.95,785.9,785.5,785.5,785.3,785.3,785.15,783.0,781.35,780.65,779.1,779.1,778.55,778.3,778.3,778.25,777.15,776.15,776.1,774.45,773.1,773.05,773.05,771.9,771.45,770.3,770.3,770.2,770.05,769.55,769.55,769.4,768.7,768.55,768.45,768.05,767.85,767.85,767.85,767.45,767.3,767.15,767.15,767.15,767.15,767.0,766.45,766.4,766.4,766.4,766.4,766.4,766.15,766.15,766.15,765.55,765.5,765.5,765.15,765.15,765.15,765.15,765.15,765.1,765.05,765.05,765.05,765.05,764.15,764.1,764.1,764.0,763.95,763.95,763.95,763.85,763.75,763.75,758.05
HHOCVRP,A-n34-k5,778,801.8,3.0591,0.43,1364.35,1301.85,1113.45,1003.5,905.05,897.55,897.35,889.25,881.6,876.9,873.1,872.3,867.45,863.25,863.25,861.4,859.1,857.3,855.7,854.75,853.25,853.1,852.3,850.95,846.85,846.8,845.75,845.3,844.25,844.05,843.45,841.3,841.2,841.2,841.15,841.15,841.15,840.2,839.3,838.1,838.05,837.55,836.85,836.7,835.95,835.05,833.1,832.65,832.2,832.2,831.5,831.25,830.7,828.4,828.35,826.9,825.3,825.3,825.3,823.5,823.5,821.0,821.0,821.0,821.0,820.85,820.75,820.75,820.5,820.5,820.45,820.45,820.45,820.3,820.25,820.25,819.55,819.55,818.75,818.75,818.55,818.2,817.6,817.6,816.25,816.25,815.85,815.0,814.65,813.65,813.55,813.3,812.85,812.25,812.0,812.0,811.45,811.45,811.35,801.8
HHOCVRP,A-n36-k5,799,827.8,3.6045,0.47,1517.5,1248.85,1072.75,955.9,954.35,946.55,903.05,898.4,891.15,887.3,885.4,885.1,884.5,883.25,882.45,879.95,879.75,876.45,872.7,872.25,871.55,871.45,871.45,871.35,870.6,869.05,868.6,868.05,865.0,864.7,864.7,864.7,863.25,862.55,862.15,862.1,861.9,860.8,860.8,860.2,859.95,859.2,859.2,859.2,859.15,856.9,856.6,856.6,854.65,853.8,852.9,852.9,852.5,851.9,850.75,850.55,850.5,849.5,848.6,848.45,847.75,847.6,847.6,846.7,846.7,845.65,845.45,845.3,844.7,844.4,844.35,844.2,844.2,844.05,844.05,843.85,843.85,843.85,842.95,842.55,842.05,841.85,841.75,841.75,841.05,840.85,840.7,840.7,840.7,840.3,840.2,839.85,839.45,839.45,839.35,838.75,838.75,838.75,838.45,827.8
HHOCVRP,A-n37-k5,669,696.95,4.1779,0.47,1306.45,990.45,858.85,772.4,768.4,765.7,762.55,760.2,758.25,751.15,751.15,750.5,748.75,747.45,746.75,746.55,744.7,741.1,740.35,740.2,738.7,735.55,732.65,731.2,730.4,730.05,729.35,729.35,728.15,727.15,727.15,727.15,724.65,723.65,721.5,721.15,721.15,721.15,720.6,719.6,719.6,719.25,718.7,718.5,718.35,718.35,718.35,718.25,716.7,716.7,716.1,716.0,715.6,715.6,714.05,713.3,712.9,712.9,712.7,712.3,712.1,711.85,711.85,711.3,711.3,711.3,711.3,710.4,710.4,710.4,710.4,710.4,710.4,710.4,710.3,710.3,710.3,710.3,710.15,709.35,709.1,709.1,709.05,708.8,708.2,708.1,708.1,707.95,707.15,707.05,706.35,706.0,706.0,706.0,705.75,705.75,705.55,705.25,704.25,696.95
HHOCVRP,A-n37-k6,949,986.25,3.9252,0.47,1624.8,1384.2,1305.95,1270.9,1227.55,1156.1,1147.75,1144.95,1099.45,1071.4,1069.65,1064.35,1062.75,1061.65,1061.0,1056.7,1056.6,1052.35,1051.6,1050.05,1046.3,1045.5,1045.1,1042.9,1040.05,1039.9,1034.45,1033.85,1030.5,1028.7,1027.8,1027.35,1027.35,1027.35,1025.1,1025.05,1023.2,1023.15,1022.8,1022.7,1022.5,1022.5,1021.55,1020.15,1020.15,1020.15,1018.4,1017.25,1016.0,1014.7,1014.15,1014.15,1013.8,1013.6,1013.35,1013.35,1012.75,1012.65,1011.0,1010.4,1010.4,1010.25,1010.1,1009.75,1008.95,1008.65,1008.3,1008.3,1008.15,1007.95,1007.95,1007.95,1006.7,1006.7,1005.45,1005.2,1004.4,1004.05,1003.75,1003.3,1003.0,1002.85,1001.85,1001.85,1001.55,1001.2,1000.75,999.5,999.5,999.4,998.1,997.9,997.65,997.15,996.5,996.3,996.0,995.95,995.9,986.25
HHOCVRP,A-n38-k5,730,746.0,2.1918,0.48,1598.15,1420.25,1184.6,968.5,918.1,904.4,904.4,903.3,901.55,820.55,818.35,817.65,807.65,803.5,800.6,798.15,796.9,795.7,794.1,792.5,791.65,789.7,788.0,787.3,782.95,781.75,781.75,780.1,779.45,779.35,778.55,777.6,777.6,776.75,776.75,775.95,775.75,775.75,773.25,773.15,773.15,772.3,769.2,768.6,767.7,767.35,767.25,767.05,767.05,767.05,766.7,766.1,766.0,765.9,765.9,764.15,763.95,763.75,761.95,760.8,760.8,760.8,759.75,759.75,759.75,759.25,759.05,759.0,759.0,759.0,758.75,758.75,758.35,758.35,758.35,758.25,757.6,757.6,757.0,757.0,757.0,757.0,756.35,756.35,756.35,756.35,756.35,755.7,755.5,754.95,754.65,754.15,754.15,754.1,754.1,754.1,753.6,753.05,753.05,746.0
HHOCVRP,A-n39-k5,822,846.7,3.0049,0.51,1386.7,1193.2,1095.95,1008.6,998.15,954.3,947.9,945.85,940.4,936.9,936.85,934.85,933.0,932.4,929.5,927.65,923.85,922.0,921.0,919.9,918.2,916.65,916.65,916.6,914.8,913.2,910.5,909.1,909.1,909.1,908.7,908.3,902.15,900.8,900.8,899.45,897.4,897.4,897.4,897.3,894.8,891.0,891.0,891.0,890.35,888.6,887.65,886.6,886.6,886.6,886.6,884.8,884.8,883.65,882.95,882.3,882.3,882.3,882.1,881.5,881.45,880.95,880.95,880.5,880.45,880.45,880.0,880.0,879.65,879.5,879.5,879.5,879.5,878.8,878.75,877.65,877.65,876.75,875.9,875.9,875.4,875.35,875.15,874.7,874.0,874.0,873.2,873.2,872.45,872.45,872.45,871.35,871.35,870.35,870.35,870.1,869.8,869.4,869.4,846.7
HHOCVRP,A-n39-k6,831,861.35,3.6522,0.52,1627.45,1358.85,1151.4,1056.65,1009.05,948.5,938.75,938.75,932.2,928.9,921.7,916.4,916.4,913.05,912.65,912.05,912.05,909.95,906.15,906.15,904.5,904.1,904.1,900.2,900.2,894.4,894.4,893.8,893.8,892.45,892.05,891.95,890.4,890.1,888.6,888.4,886.9,886.5,886.2,886.2,885.75,883.35,883.35,882.5,882.5,881.55,880.4,880.4,879.1,878.2,878.2,878.2,878.2,878.1,878.1,877.45,877.45,877.45,877.45,877.05,876.5,876.2,876.2,874.7,874.2,874.0,874.0,873.95,873.95,872.65,872.65,872.65,872.4,872.4,871.95,871.4,870.65,870.65,870.65,870.65,870.65,870.1,869.25,869.25,868.45,868.2,867.9,867.9,867.6,867.6,867.6,867.6,867.6,867.6,867.6,867.6,867.1,867.05,866.25,861.35
